id,offerId,title,subheading,userReviewCount,roundedRating,rawPrice,offerCount,usedOnly,shopName,shippingCosts,shippingIsFreeOfCharge,isBestseller,total_capacity_gb,module_capacity_gb,num_modules,frequency_mts,cas_latency_raw,cas_latency_primary,voltage_v,form_factor,market,ram_category
201816033,09f75a70e99ea264c043982ab84de9e6,G.Skill Trident Z5 RGB 32GB DDR5-6400 CL32 (F5-6400J3239G16GX2-TZ5RK),RAM DDR5,5.0,100.0,513.7,9,False,redgaming.it,5.9,False,False,32.0,16.0,2.0,6400.0,CL 32-39-39-102,32.0,1.4,UDIMM,IT,DDR5
205590830,be15cffb091063975cb017fd4f6d4cb5,Corsair Vengeance 32GB Kit DDR5-6400 CL36 (CMK32GX5M2B6400Z36),RAM DDR5,26.0,100.0,249.0,8,False,ebay.it,0.0,False,False,32.0,16.0,2.0,6400.0,CL 36-48-48-104,36.0,1.35,UDIMM,IT,DDR5
203836356,a7e97471637f9b13bf771833ee353700,G.Skill Trident Z5 Neo RGB 64GB Kit DDR5-6000 CL30 (F5-6000J3036G32GX2-TZ5NRW),RAM DDR5,,,507.71,8,False,mediaworld.it (MKP),7.5,False,False,64.0,32.0,2.0,6000.0,CL 30-36-36-96,30.0,1.4,UDIMM,IT,DDR5
209544204,1791792d4d40d8d3d84f7027555c1237,Corsair Vengeance RGB 16GB Kit DDR5-6000 CL36 (CMH16GX5M2E6000Z36),RAM DDR5,,,265.5,14,False,amazon-marketplace.it,12.69,False,False,16.0,8.0,2.0,6000.0,CL 36-44-44-96,36.0,1.35,UDIMM,IT,DDR5
206040264,d52770618eaf1c7ef1546da3783eb0d6,Crucial Pro 128GB Kit DDR5-5600 (CP2K64G56C46U5),RAM DDR5,,,1400.0,3,False,amazon-marketplace.it,0.0,False,False,128.0,64.0,2.0,5600.0,CL 46-45-45,46.0,1.1,UDIMM,IT,DDR5
208996389,5c928949ce6947d3776eb692f31f3a39,Corsair Vengeance 8GB DDR5-5200 CL40 (CMK8GX5M1B5200C40),RAM DDR5,,,137.5,11,False,Nexths.it,10.5,False,False,8.0,8.0,1.0,5200.0,CL 40-40-40-77,40.0,1.25,UDIMM,IT,DDR5
204432987,80a88ba5d1d0dd3395639d5427c5e423,Patriot Viper Venom 32GB Kit DDR5-6000 CL30 (PVV532G600C30K),RAM DDR5,31.0,100.0,154.69,13,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,CL 30-40-40-76,30.0,1.35,UDIMM,IT,DDR5
202593473,1b90bee33d716484680cc32b0cc45f55,Kingston FURY Beast RGB 32GB Kit DDR5-5600 CL40 (KF556C40BWAK2-32),RAM DDR5,,,243.43,8,False,amazon-marketplace.it,13.0,False,False,32.0,16.0,2.0,5600.0,CL 40-40-40,40.0,1.25,UDIMM,IT,DDR5
209671360,f795da073ea034cb4525e97d87e40356,Corsair Vengeance 16GB Kit DDR5-6000 CL36 (CMK16GX5M2E6000Z36),RAM DDR5,,100.0,267.99,13,False,amazon-marketplace.it,0.0,False,False,16.0,8.0,2.0,6000.0,CL 36-44-44-96,36.0,1.35,UDIMM,IT,DDR5
204104243,e10cd4cbb3a887bc84e1024fb96a1412,Kingston FURY Beast RGB 16GB Kit DDR5-6000 CL30 (KF560C30BBEAK2-16),RAM DDR5,,,310.43,6,False,bpm-power.com/it,8.24,False,False,16.0,8.0,2.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
204112741,e279c01670328a3e679ebde9810a0693,Kingston FURY Beast RGB 32GB DDR5-6000 CL30 (KF560C30BBA-32),RAM DDR5,,,172.05,1,False,amazon-marketplace.it,13.0,False,False,32.0,32.0,1.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
206837140,3b8f9a079ee14cf347516314b8c271aa,Patriot Viper Elite 5 RGB 32GB Kit DDR5-6000 CL30 (PVER532G60C30KW),RAM DDR5,,,457.99,4,False,amazon-marketplace.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-40-40-76,30.0,1.35,UDIMM,IT,DDR5
202593459,a609a758ba977f1de631089f5a83db32,Kingston FURY Beast RGB 32GB DDR5-5600 CL36 (KF556C36BWEA-32),RAM DDR5,,,163.04,8,False,amazon-marketplace.it,13.0,False,False,32.0,32.0,1.0,5600.0,CL 36-38-38,36.0,1.25,UDIMM,IT,DDR5
203094996,d1b3901560c4f413761a5fdf83f5ea8e,Corsair Vengeance 32GB Kit DDR5-6000 CL30 (CMK32GX5M2B6000Z30),RAM DDR5,150.0,100.0,517.22,17,False,amazon-marketplace.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36-76,30.0,1.4,UDIMM,IT,DDR5
204432989,a016045ca25db61bbcebe54cb5813667,Patriot Viper Venom RGB 32GB Kit DDR5-6000 CL30 (PVVR532G600C30K),RAM DDR5,,90.0,204.24,16,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,CL 30-40-40-76,30.0,1.35,UDIMM,IT,DDR5
204115987,9ff98b115845fa6765ab12fba551d4be,Kingston FURY Beast 16GB Kit DDR5-6000 CL30 (KF560C30BBEK2-16),RAM DDR5,,,302.91,15,False,bpm-power.com/it,8.22,False,False,16.0,8.0,2.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
209055129,bfb3dca8c0eaa0e4073daaff8aa1e0b6,Patriot Viper Elite 5 16GB DDR5-6000 CL30 (VEB516G6030W),RAM DDR5,,,224.2,6,False,trippodo.com/it,6.99,False,False,16.0,16.0,1.0,6000.0,CL 30-40-40-76,30.0,1.35,UDIMM,IT,DDR5
202577768,4277689dbe078ea150de8f1a4d4e703e,Kingston FURY Beast RGB 64GB Kit DDR5-5600 CL36 (KF556C36BWEAK2-64),RAM DDR5,,,398.52,2,False,amazon-marketplace.it,13.0,False,False,64.0,32.0,2.0,5600.0,CL 36-38-38,36.0,1.25,UDIMM,IT,DDR5
203367360,eb64e05acdf6bdf46b643ec47e7f8eba,Corsair Vengeance 32 GB Kit DDR5-6000 CL36 (CMK32GX5M2E6000Z36),RAM DDR5,129.0,90.0,408.0,6,False,kaufland.it,17.49,False,False,32.0,16.0,2.0,6000.0,CL 36-44-44-96,36.0,1.35,UDIMM,IT,DDR5
202591548,6d9a104afd33915b43dd4f2a25fa8447,Kingston FURY Beast RGB 16GB DDR5-5200 CL40 (KF552C40BWA-16),RAM DDR5,,,123.68,1,False,amazon-marketplace.it,13.0,False,False,16.0,16.0,1.0,5200.0,CL 40-40-40,40.0,1.25,UDIMM,IT,DDR5
205964740,222ed647bff568c45906f1f681533889,Corsair Vengeance 32GB Kit DDR5-6000 CL36 (CMK32GX5M2E6000Z36W),RAM DDR5,,,449.0,6,False,amazon-marketplace.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 36-44-44-96,36.0,1.35,UDIMM,IT,DDR5
202284828,c1667e074db29e6ebbf9bfb3631b4982,Crucial 16GB DDR5-5600 CL46 (CT16G56C46S5),RAM DDR5,,,199.9,14,False,Qbuy.it,205.51,False,False,16.0,16.0,1.0,5600.0,CL 46-45-45,46.0,1.1,SODIMM,IT,DDR5
206561758,147d6f7b12d8b872cc6623eb17d206b0,Patriot Viper Venom 16GB DDR5-6000 CL30 (PVV516G60C30),RAM DDR5,20.0,90.0,235.7,8,False,reichelt.com (IT),9.95,False,False,16.0,16.0,1.0,6000.0,,30.0,1.35,UDIMM,IT,DDR5
203424247,5506f55b420e78af9ff7fd393c63bd92,Corsair Vengeance RGB 32GB Kit DDR5-6000 CL36 (CMH32GX5M2E6000Z36),RAM DDR5,,,448.99,12,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 36-44-44-96,36.0,1.4,UDIMM,IT,DDR5
205590481,0633ce09c82da8d96d71401398596c09,Patriot Viper Venom RGB 16GB DDR5-6000 CL30 (PVVR516G60C30),RAM DDR5,12.0,100.0,236.99,9,False,amazon-marketplace.it,0.0,False,False,16.0,16.0,1.0,6000.0,CL 30-40-40-76,30.0,1.35,UDIMM,IT,DDR5
205112474,e9dea55b9fada1d35f363663df009521,Corsair Vengeance RGB 16GB Kit DDR5-5200 CL40 (CMH16GX5M2B5200C40),RAM DDR5,,,262.1,12,False,PC Componentes IT,0.0,False,False,16.0,8.0,2.0,5200.0,CL 40-40-40-77,40.0,1.25,UDIMM,IT,DDR5
204101930,e0172469344a8e406f1f171703268341,Kingston FURY Beast RGB 32GB Kit DDR5-6000 CL30,RAM DDR5,1.0,100.0,240.89,24,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
202284827,6173822e24828e2c3714fbcd6ac2b712,Crucial 32GB Kit DDR5-5600 CL46 (CT2K16G56C46S5),RAM DDR5,,,369.99,11,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,5600.0,CL 46-45-45,46.0,1.1,SODIMM,IT,DDR5
203216033,5c26feb4c65fa8822700a710c72b5d6c,Corsair Vengeance 96GB Kit DDR5-5600 CL40 (CMK96GX5M4B5600C40),RAM DDR5,,,1305.61,9,False,kaufland.it,99.0,False,False,96.0,24.0,4.0,5600.0,CL 40-40-40-77,40.0,1.25,UDIMM,IT,DDR5
205113076,28c5170dbbfddcdbff919671836073fe,Crucial Pro Overclocking 32GB Kit DDR5-6400 CL38 (CP2K16G64C38U5W),RAM DDR5,,70.0,449.99,12,False,amazon-marketplace.it,0.0,False,False,32.0,16.0,2.0,6400.0,CL 38-40-40-84,38.0,1.35,UDIMM,IT,DDR5
202161065,7660af2abe4f2cba0258b217e791dc54,G.Skill Trident Z5 RGB 32GB Kit DDR5-7200 CL34,RAM DDR5,,80.0,555.75,26,False,trippodo.com/it,6.99,False,False,32.0,16.0,2.0,7200.0,CL 34-45-45-115,34.0,1.4,UDIMM,IT,DDR5
209608599,1450230922fa5addc109fe350507d2f7,Patriot Viper Venom 16GB Kit DDR5-6000 CL36 (PVV516G600C36K),RAM DDR5,,,266.75,5,False,bpm-power.com/it,8.25,False,False,16.0,8.0,2.0,6000.0,CL 36-46-46-110,36.0,1.35,UDIMM,IT,DDR5
202577605,a5f87cbd40c3cfacf3a47620c5fa7b8a,Kingston FURY Beast 16GB DDR5-5600 CL36,RAM DDR5,1.0,100.0,245.1,21,False,bpm-power.com/it,8.16,False,False,16.0,16.0,1.0,5600.0,CL 36-38-38,36.0,1.25,UDIMM,IT,DDR5
203079904,bee9cb4a9e9fb8572c49e069c1af19e0,Crucial 48GB DDR5-5600 CL46 (CT48G56C46S5),RAM DDR5,8.0,80.0,559.0,4,False,PC Componentes IT,0.0,False,False,48.0,48.0,1.0,,CL 46-45-45,46.0,1.1,SODIMM,IT,DDR5
204101932,25d9e4a8c5d48d9cbe25d8db96eae94c,Kingston FURY Beast RGB 32GB Kit DDR5-6000 CL30 (KF560C30BBEAK2-32),RAM DDR5,1.0,100.0,499.0,12,False,ollo.it,5.9,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
209054382,43f6807a466a78b50efd8a7eac0c5cf7,Crucial Pro OC 16GB DDR5-6400 CL32,RAM DDR5,,,265.33,8,False,bpm-power.com/it,8.16,False,False,16.0,16.0,1.0,6400.0,CL 32-40-40-103,32.0,1.35,UDIMM,IT,DDR5
202222126,ece4fd9acae94a578507946cf2c96272,Kingston 16GB DDR5-4800 CL40 (KVR48S40BS8-16),RAM DDR5,,,115.74,1,False,amazon-marketplace.it,0.0,False,False,16.0,16.0,1.0,4800.0,CL 40-39-39,40.0,1.1,SODIMM,IT,DDR5
212083840,4cf2b2aec5e637e1bcb678f0012a21a6,GEIL Orion V RGB DDR5 16GB 6000MHz grigio (GAVSG516GB6000C38CSC),RAM DDR5,,,214.9,1,False,ebay.it,5.5,False,False,16.0,,,,CL 38-48-48-84,38.0,,,IT,DDR5
203263217,51ae3ff8ac997855ca665a7e7f63700c,Crucial Pro 64GB Kit DDR5-5600 CL46 (CP2K32G56C46U5),RAM DDR5,86.0,90.0,809.99,10,False,Amazon.it,0.0,False,False,64.0,32.0,2.0,5600.0,CL 46-45-45,46.0,1.1,UDIMM,IT,DDR5
204105595,31b147efec225bae86d3904705b20e50,Kingston FURY Beast RGB 64GB Kit DDR5-6000 CL30 (KF560C30BBEAK2-64),RAM DDR5,,,865.39,6,False,ePrice,0.0,False,False,64.0,32.0,2.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
204724988,3af06dcebec0336fb98d8fe678e3eb52,G.Skill Trident Z5 Royal Neo 32GB Kit DDR5-6000 CL28 (F5-6000J2836G16GX2-TR5NS),RAM DDR5,,70.0,319.22,8,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,CL 28-36-36-96,28.0,1.4,UDIMM,IT,DDR5
202510774,66a5f29004f2e350c50a1c559f50a994,Kingston ValueRAM 16GB DDR5-5600 CL46 (KVR56S46BS8-16),RAM DDR5,,,231.85,22,False,PC Componentes IT,0.0,False,False,16.0,16.0,1.0,5600.0,CL 46-45-45,46.0,1.1,SODIMM,IT,DDR5
202219774,1cd75f6cc7effddc2c42e96085565dba,Patriot Viper Venom 32GB Kit DDR5-6000 CL36 (PVV532G600C36K),RAM DDR5,18.0,80.0,156.34,16,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,CL 36-36-36-76,36.0,1.25,UDIMM,IT,DDR5
212020419,3ac23786d37b01378a1215545ba3f7d6,Corsair Vengeance RGB RS 16GB Kit DDR5-6000 CL36 (CMG16GX5M2E6000Z36),RAM DDR5,,,259.4,2,False,Amazon.it,0.0,False,False,16.0,8.0,2.0,6000.0,CL 36-44-44-96,36.0,1.35,UDIMM,IT,DDR5
202204151,56079374fe7046b665e3af6c3f0c7e10,Team T-Force DELTA RGB 32GB Kit DDR5-6000 CL30 (FF4D532G6000HC30DC01),RAM DDR5,1.0,100.0,460.5,10,False,redgaming.it,5.9,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36-76,30.0,1.35,UDIMM,IT,DDR5
201966477,4e4d96ad86e2c63473bf825753bf963d,Corsair Vengeance 16GB DDR5-4800 CL40 (CMSX16GX5M1A4800C40),RAM DDR5,,,220.04,5,False,pixmania.com (IT),0.0,False,False,16.0,16.0,1.0,4800.0,CL 40-40-40-77,40.0,1.1,SODIMM,IT,DDR5
203077808,05f9c7d81ddf2f9af0e9bda2c8eb6802,Corsair Vengeance RGB 32GB Kit DDR5-6000 CL30 (CMH32GX5M2B6000C30),RAM DDR5,,,559.0,6,False,galaxus.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36-76,30.0,1.4,UDIMM,IT,DDR5
202275516,94b4cd1239fbf8f38f40b77d03c9c843,Crucial 32GB Kit DDR5-5600 CL46 (CT2K16G56C46U5),RAM DDR5,48.0,90.0,343.42,10,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,5600.0,CL 46-45-45,46.0,1.1,UDIMM,IT,DDR5
202916470,7d146a30f0e4514d55534da26486f702,Corsair Vengeance 32GB Kit DDR5-6000 CL30 (CMK32GX5M2B6000C30),RAM DDR5,93.0,90.0,519.99,11,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36-76,30.0,1.25,UDIMM,IT,DDR5
202293247,2a51caee13bf2546f89c4cb3faa6eec3,Crucial 16GB DDR5-5600 CL46 (CT16G56C46U5),RAM DDR5,33.0,100.0,209.9,14,False,Nexths.it,10.5,False,False,16.0,16.0,1.0,5600.0,CL 46-45-45,46.0,1.1,UDIMM,IT,DDR5
202182565,0292355c708870dcbf136599bbe8cb1c,G.Skill Trident Z5 Neo RGB 64GB Kit DDR5-6000 CL30 (F5-6000J3040G32GX2-TZ5NR),RAM DDR5,1.0,80.0,428.95,10,False,mediaworld.it (MKP),7.5,False,False,64.0,32.0,2.0,6000.0,CL 30-40-40-96,30.0,1.4,UDIMM,IT,DDR5
204002562,ee76d6667e19b3d1e12bf53b786e6267,Crucial Pro Overclocking 32GB Kit DDR5-6000 CL36 (CP2K16G60C36U5B),RAM DDR5,317.0,90.0,449.89,11,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 36-38-38-80,36.0,1.35,UDIMM,IT,DDR5
204102514,62e96d1209c53d30cc4dc3c98002a28d,Kingston FURY Beast RGB 16GB DDR5-6000 CL30 (KF560C30BBEA-16),RAM DDR5,,,262.0,14,False,PC Componentes IT,0.0,False,False,16.0,16.0,1.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
202576961,8b42393ad55fb6232c6ad8f422c9fe3f,G.Skill Flare X5 32GB Kit DDR5-6000 CL30 (F5-6000J3038F16GX2-FX5),RAM DDR5,6.0,90.0,215.63,11,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,CL 30-38-38-96,30.0,1.35,UDIMM,IT,DDR5
202153274,45e92772437a547616e4f344fca8c9cd,Patriot Viper Venom RGB 32GB Kit DDR5-5600 CL36 (PVVR532G560C36K),RAM DDR5,7.0,80.0,419.99,4,False,amazon-marketplace.it,0.0,False,False,32.0,16.0,2.0,5600.0,CL 36-36-36-68,36.0,1.25,UDIMM,IT,DDR5
209221823,414158fd0e01720bdcf66274a6660883,G.Skill Trident Z5 Neo RGB 256GB Kit DDR5-6000 CL32 (F5-6000J3244G64GX4-TZ5NR),RAM DDR5,,,6553.99,3,False,trippodo.com/it,6.99,False,False,256.0,64.0,4.0,6000.0,CL 32-44-44-96,32.0,1.4,UDIMM,IT,DDR5
204112905,c6d6abbf43b3fb966ccb9b9c76cac555,Kingston FURY Beast 32GB DDR5-6000 CL30,RAM DDR5,,,455.0,24,False,mediaworld.it (MKP),0.0,False,False,32.0,,,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
209123129,88dbd47869f1bed142c7a2c78c34cbce,G.Skill Flare X5 16GB Kit DDR5-6000 CL30 (F5-6000J3038F8GH2-FX5),RAM DDR5,,,302.4,8,False,redgaming.it,5.9,False,False,16.0,8.0,2.0,6000.0,CL 30-38-38-96,30.0,1.35,UDIMM,IT,DDR5
203476569,5a69d072869ac6255a3f2d4184805535,Kingston FURY Renegade RGB 64GB Kit DDR5-6400 CL32 (KF564C32RWAK2-64),RAM DDR5,,,647.18,6,False,amazon-marketplace.it,13.0,False,False,64.0,32.0,2.0,6400.0,CL 32-39-39,32.0,1.4,UDIMM,IT,DDR5
202735942,da43166df8ab2539f0ceb33a1801e5dc,Corsair Vengeance RGB 32GB Kit DDR5-6000 CL36 (CMH32GX5M2E6000C36),RAM DDR5,,,448.99,17,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 36-44-44-96,36.0,1.4,UDIMM,IT,DDR5
204104042,6cef2dbf22cf096393e38a3e58c006bb,Kingston FURY Beast 32GB Kit DDR5-6000 CL30 (KF560C30BBEK2-32),RAM DDR5,5.0,100.0,519.0,16,False,PC Componentes IT,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
203263320,b6fdf1c0de414ed399810ec221459756,Corsair Dominator Titanium 32GB Kit DDR5-6000 CL30,RAM DDR5,50.0,90.0,659.99,13,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36-76,30.0,1.4,UDIMM,IT,DDR5
202133253,100dbdd3fcd31d69723c06da8edc5b8c,G.Skill Flare X5 32GB Kit DDR5-6000 CL36 (F5-6000J3636F16GX2-FX5),RAM DDR5,,,183.86,12,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,CL 36-36-36-96,36.0,1.35,UDIMM,IT,DDR5
208422973,ef3e270f0bfc7c697fdff906fc102632,GoodRAM IRDM DDR5-6000 Kit 32GB (IR-6000D564L30S/32GDC),RAM DDR5,,,191.66,10,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,,,1.35,UDIMM,IT,DDR5
202161311,691db42bf525f128866078abdf3bff85,Patriot Viper Venom RGB 32GB Kit DDR5-6000 CL36 (PVVR532G600C36K),RAM DDR5,16.0,90.0,193.19,10,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6000.0,CL 36-36-36-76,36.0,1.25,UDIMM,IT,DDR5
203503845,de0db02e20a2801e2eb8bcab015bcbd0,XPG Lancer Blade 32GB Kit DDR5-6000 CL30 (AX5U6000C3016G-DTLABBK),RAM DDR5,1.0,80.0,453.99,5,False,PC Componentes IT,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-40-40,30.0,1.35,UDIMM,IT,DDR5
202128800,4d41bdd86168232a889df0e8bbedad44,G.Skill Trident Z5 Neo 32GB Kit DDR5-6000 CL30 (F5-6000J3038F16GX2-TZ5N),RAM DDR5,50.0,90.0,539.0,9,False,PC Componentes IT,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-38-38-96,30.0,1.35,UDIMM,IT,DDR5
202577172,a37b2272b221d2ffae67aa315c6d1de0,Kingston FURY Beast 32GB DDR5-5600 CL36,RAM DDR5,,80.0,450.99,21,False,reichelt.com (IT),9.95,False,False,32.0,32.0,1.0,5600.0,CL 36-38-38,36.0,1.25,UDIMM,IT,DDR5
202577604,6f4064367ffaa0dc0c4e08d1b230a70d,Kingston FURY Beast 16GB DDR5-5600 CL36 (KF556C36BWE-16),RAM DDR5,,,282.23,8,False,bpm-power.com/it,8.22,False,False,16.0,16.0,1.0,5600.0,CL 36-38-38,36.0,1.25,UDIMM,IT,DDR5
208519537,e56b53906364cc6101de25a797779d89,G.Skill Flare X5 64GB Kit DDR5-6000 CL30,RAM DDR5,,,396.17,8,False,mediaworld.it (MKP),7.5,False,False,64.0,32.0,2.0,6000.0,CL 30-40-40-96,30.0,1.4,UDIMM,IT,DDR5
202499703,65d1cb22506eb9c8b4e749f634fea239,Corsair Vengeance RGB 32GB Kit DDR5-6400 CL36 (CMH32GX5M2B6400C36),RAM DDR5,,,503.44,11,False,amazon-marketplace.it,0.0,False,False,32.0,16.0,2.0,6400.0,CL 36-48-48-104,36.0,1.4,UDIMM,IT,DDR5
204096090,1c81b97ed3658ce62f8863bf5ec841d2,Kingston FURY Beast 16GB DDR5-6000 CL30 (KF560C30BWE-16),RAM DDR5,,,273.02,13,False,PC Componentes IT,0.0,False,False,16.0,16.0,1.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
209425541,4856e86bdf777f83e965935d708e8902,Corsair Vengeance RGB RS 32GB Kit DDR5-5600 CL40 (CMG32GX5M2B5600Z40),RAM DDR5,,,438.99,2,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,5600.0,CL 40-40-40-77,40.0,1.25,UDIMM,IT,DDR5
208963226,511cbb5a1ef6a774c64d862f1cebda33,Team T-Force VULCANα 32GB Kit DDR5-6000 CL30 (FLABD532G6000HC30DC01),RAM DDR5,,,490.84,3,False,bpm-power.com/it,8.5,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36-76,30.0,1.35,UDIMM,IT,DDR5
203196596,5d517328194d1c9613959fc6e8f55a43,Corsair Vengeance RGB 32GB Kit DDR5-6000 CL36 (CMH32GX5M2E6000C36W),RAM DDR5,,,448.99,9,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 36-44-44-96,36.0,1.4,UDIMM,IT,DDR5
203078719,c7a103b9413c6d4cc0a4054307adb54b,Crucial 24GB DDR5-5600 CL46 (CT24G56C46S5),RAM DDR5,6.0,90.0,295.6,4,False,kaufland.it,14.0,False,False,24.0,24.0,1.0,5600.0,CL 46-45-45,46.0,1.1,SODIMM,IT,DDR5
202251801,f10f2ba25145c0fb095a475a5755c3d7,Kingston FURY Renegade Silver 32GB Kit DDR5-7200 CL38 (KF572C38RSK2-32),RAM DDR5,,,644.86,7,False,reichelt.com (IT),9.95,False,False,32.0,16.0,2.0,7200.0,CL 38-44-44,38.0,1.45,UDIMM,IT,DDR5
204413887,266b65e0edd864bd134412ef52d99fca,G.Skill Trident Z5 Royal 64GB Kit DDR5-6400 CL32 (F5-6400J3239G32GX2-TR5S),RAM DDR5,,80.0,543.62,10,False,mediaworld.it (MKP),7.5,False,False,64.0,32.0,2.0,6400.0,CL 32-39-39-102,32.0,1.4,UDIMM,IT,DDR5
202133232,594dbe20aca521a87f13c2a3c5357dc7,Kingston FURY Beast RGB 32GB Kit DDR5-5600 CL36 (KF556C36BBEAK2-32),RAM DDR5,,,439.72,12,False,bpm-power.com/it,8.64,False,False,32.0,16.0,2.0,5600.0,CL 36-38-38,36.0,1.25,UDIMM,IT,DDR5
208926538,5bae24ab1101b4c77dfe4ddff2226966,G.Skill Flare X5 16GB Kit DDR5-5600 CL36 (F5-5600J3636C8GH2-FX5),RAM DDR5,,,290.5,9,False,redgaming.it,5.9,False,False,16.0,8.0,2.0,5600.0,CL 36-36-36-89,36.0,1.2,UDIMM,IT,DDR5
204560080,250d3777fb4baa4fab728fdd08ba625e,Corsair Vengeance 32GB DDR5-6000 CL38 (CMK32GX5M2B6000C38),RAM DDR5,,,433.99,9,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 38-44-44-96,38.0,1.35,UDIMM,IT,DDR5
202287139,85a59d41ade7e23ef9de216624e98277,Kingston FURY Beast RGB 64GB Kit DDR5-6000 CL36 (KF560C36BBEAK2-64),RAM DDR5,,,937.64,7,False,PC Componentes IT,0.0,False,False,64.0,32.0,2.0,6000.0,CL 36-38-38-80,36.0,1.25,UDIMM,IT,DDR5
211567354,bcf03e9e01639b951fd1b815e5fe51f1,GoodRAM IRDM DDR5 16GB 5600MHz CL36 SR DIMM nero/argento,RAM DDR5,,,233.48,6,False,mediaworld.it (MKP),0.0,False,False,16.0,16.0,1.0,5600.0,,36.0,,UDIMM,IT,DDR5
205887514,209252efd5c1b16de7880481428b4b13,G.Skill Trident Z5 Neo RGB 32GB Kit DDR5-6000 CL26,RAM DDR5,,80.0,390.02,3,False,mediaworld.it (MKP),7.5,False,False,32.0,,,6000.0,CL 26-36-36-96,26.0,,UDIMM,IT,DDR5
204120100,cc6e4fa0b3a816af72621a100f977a92,Crucial Pro Overclocking 16GB DDR5-6000 CL36 (CP16G60C36U5B),RAM DDR5,,,249.99,7,False,kaufland.it,19.99,False,False,16.0,16.0,1.0,6000.0,CL 36-38-38-80,36.0,1.35,UDIMM,IT,DDR5
208822445,04405912e13886df82dd32efc11095c5,Lexar ARES RGB Gen2 32GB Kit DDR5-6000 CL30 (LD5U16G60C30BR-RGD),RAM DDR5,,,502.99,5,False,trippodo.com/it,6.99,False,False,32.0,16.0,2.0,6000.0,CL 30-38-38-76,30.0,1.4,,IT,DDR5
206040282,77c47d1cdd07ddb62e6e83f9a9da63a6,Crucial Pro OC 64GB Kit DDR5-6000 CL40 (CP2K32G60C40U5B),RAM DDR5,,,871.99,10,False,Amazon.it,0.0,False,False,64.0,32.0,2.0,6000.0,CL 40-40-40-80,40.0,1.35,UDIMM,IT,DDR5
203216017,b46a5394c5fd5783098a86c3c712445b,Corsair Vengeance RGB 32GB Kit DDR5-6000 CL30 (CMH32GX5M2B6000C30W),RAM DDR5,,,536.99,8,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-36-36-76,30.0,1.4,UDIMM,IT,DDR5
202577736,12cff97beb551600391515482959afd3,Kingston FURY Beast 32GB DDR5-5600 CL40,RAM DDR5,,,443.59,21,False,PC Componentes IT,0.0,False,False,32.0,32.0,1.0,5600.0,CL 40-40-40,40.0,1.25,UDIMM,IT,DDR5
